"task_index","scheduler_job_id","map_id","map_file","map_sha256","map_case_index","country","country_ordinal","candidate_slot","candidate_start","opponent_start","engine_seed","repeat","winner","endpoint_status","updates","candidate_buildings","opponent_buildings","source_commit","program_sha256","allocation_sha256","cell_sha256","cell_path"
"225","24604555","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","407","Arabs","6","1","120,83","151,119","3002100407","0","opponent","baseline_win","27243","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","aa3a7758b23dfce704a67a182a59b767981f90bed952baae77fd32d6313aac89","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-225/cell.json"
"226","24604558","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","410","Arabs","6","1","50,121","39,82","3002100410","0","opponent","baseline_win","11366","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","80f91b72631a58a5f5887bbcbbdc70b1798eded583c1cbd22f5fb9f40e8caca1","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-226/cell.json"
"227","24604559","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","416","Arabs","6","1","119,152","88,34","3002100416","0","candidate","candidate_win","16965","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","65b498939c705a7e63838d1fc7b6af7de5637403631375c856c4ad7766898f3b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-227/cell.json"
"228","24604562","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","421","Confederation","7","0","39,82","151,119","3002100421","0","opponent","baseline_win","10867","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3b55010cc6e15ee88c4663772c9592c46c12c1c9e8c66c49402b8b6471a6adc5","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-228/cell.json"
"229","24604563","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","428","Confederation","7","0","88,34","50,121","3002100428","0","candidate","candidate_win","12834","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3b19face8b129169c843f1731cd78bb996f94a061761ae7dad08349e35ad4109","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-229/cell.json"
"230","24604564","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","431","Confederation","7","0","151,119","88,34","3002100431","0","opponent","baseline_win","15616","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0e3a04fec800b2a7a9d0353ac7bc1980b451689b88688814beb2f3a5daac5869","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-230/cell.json"
"231","24604566","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","439","Confederation","7","0","120,83","119,152","3002100439","0","opponent","baseline_win","56195","0","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","be35a69048a985bf84c4c75b8f982f16b3d54ba567ed9e4beeb3d788558f28d2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-231/cell.json"
"232","24604569","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","443","Confederation","7","0","50,121","120,83","3002100443","0","opponent","baseline_win","20472","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","1605c0770a6f3a1af97e72b5764fb1163f1d23432be1291cd0bb4be417c8b188","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-232/cell.json"
"233","24604570","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","445","Confederation","7","0","119,152","39,82","3002100445","0","candidate","candidate_win","8660","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0b841e7a1a1a07e81d732941d5e5d341205fdc0f889d7a7baf5bc4c294150dee","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-233/cell.json"
"234","24604572","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","451","Confederation","7","1","39,82","151,119","3002100451","0","opponent","baseline_win","10532","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","cfb8f5465545f47210768f4a434003f739c69b1a904af1de4d361cab2eb57be8","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-234/cell.json"
"235","24604573","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","458","Confederation","7","1","88,34","50,121","3002100458","0","candidate","candidate_win","10603","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f736e6021adbd65ed1f76805e9d2c3c0e9c099648c26988d385033ad25b66129","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-235/cell.json"
"236","24604574","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","461","Confederation","7","1","151,119","88,34","3002100461","0","opponent","baseline_win","18932","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e036a04c5c245a96cda5a4d0ed86fadb5a727956a24335ff78813c2dda4acb6c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-236/cell.json"
"237","24604575","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","469","Confederation","7","1","120,83","119,152","3002100469","0","opponent","baseline_win","59581","0","18","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","4d0043c20f04f056a34040fa7cc4657bcb9228724d792250effe26433b0f365f","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-237/cell.json"
"238","24604576","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","473","Confederation","7","1","50,121","120,83","3002100473","0","opponent","baseline_win","22261","0","7","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d8833b7d2ec17e13f5d11f45f29c19060dd36e63c8a4fe8cf25ff8b958dc1ace","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-238/cell.json"
"239","24604577","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","475","Confederation","7","1","119,152","39,82","3002100475","0","candidate","candidate_win","9368","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","374efb197159f1abbfeacd77204dc5c8e97646b9cf9ccd8122dbd7ef27af2c4d","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-239/cell.json"
"240","24604579","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","484","Russians","8","0","39,82","119,152","3002100484","0","draw","tick_cap_draw","90000","3","18","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","94dc2cc31e4e9f8a0b895dce9c4297a940713dca4eca463f0f26372d2c71ee00","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-240/cell.json"
"241","24604580","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","486","Russians","8","0","88,34","151,119","3002100486","0","candidate","candidate_win","19293","11","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7e8e90c1a7023007d2f66cd108d20c51161574fee007e09281b6a97b43ee9d37","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-241/cell.json"
"242","24604581","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","490","Russians","8","0","151,119","39,82","3002100490","0","candidate","candidate_win","32305","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e5989a2dc8fa15d2c497c4c6957ba0e92e0e3c7618a4d0df0d6c71917ced97c1","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-242/cell.json"
"243","24604586","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","498","Russians","8","0","120,83","50,121","3002100498","0","candidate","candidate_win","19194","10","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","927084878d9d724a78807674ef1e66e810d25692258e4de3eb4f0354cb0b7c7c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-243/cell.json"
"244","24604838","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","501","Russians","8","0","50,121","88,34","3002100501","0","opponent","baseline_win","52538","0","18","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","5547aff75f5cb75b62e97f021eda174291180da7a8c6f153409c90c3422b4cb2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-244/cell.json"
"245","24604842","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","508","Russians","8","0","119,152","120,83","3002100508","0","candidate","candidate_win","20547","11","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","44318ae903b8663ef69a649c40c040d499fa612ceb6f8ba9b5307e2e6081e666","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-245/cell.json"
"246","24604843","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","514","Russians","8","1","39,82","119,152","3002100514","0","draw","tick_cap_draw","90000","1","18","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","501fe0efaecc3f4950d26b389181595b09e218a82500088243a3cb4ffdb4da1d","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-246/cell.json"
"247","24604849","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","516","Russians","8","1","88,34","151,119","3002100516","0","candidate","candidate_win","19657","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","abe018def735b6c8c0e7e39b72b041367e81edc1f917ebecda1e58344c45669b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-247/cell.json"
"248","24604858","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","520","Russians","8","1","151,119","39,82","3002100520","0","candidate","candidate_win","27578","9","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0b9bde56f0fe532e22c9029eccf7fd17c07cd7b231a0045cd62516b2d04866f7","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-248/cell.json"
"249","24604859","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","528","Russians","8","1","120,83","50,121","3002100528","0","candidate","candidate_win","10932","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","74bf6e667a43df1267aaef1b2fdca3f882d2f5ab6b9a54a37ff8fb1fa18a7ff2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-249/cell.json"
"250","24604860","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","531","Russians","8","1","50,121","88,34","3002100531","0","opponent","baseline_win","56793","0","19","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d4b120c44dffcce08309afec454edb17e56fe7b2e689daed9c9bf026469de8c2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-250/cell.json"
"251","24604861","hfo-golden","cd_chrono_heckgolden.mpr","845359bfe0ea2ad3bb9dda90e0c00a7b97946fda132e87f717c22025923bd296","538","Russians","8","1","119,152","120,83","3002100538","0","candidate","candidate_win","37368","15","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","07f1670ca348edb389cddcfce6d1d71264331a1df5fae98e5f19a5b2fdae610d","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-251/cell.json"
"252","24604866","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","0","Americans","0","0","39,82","88,34","3002200000","0","opponent","baseline_win","7558","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f9fe82d0445b5f6efaf6e0427bd6501e83ccc59e70bf51b443210af4c3029362","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-252/cell.json"
"253","24604867","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","4","Americans","0","0","88,34","151,119","3002200004","0","candidate","candidate_win","19244","14","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a91f38eeefd06283fe726b6510dcc55760f8a5c1e65ee8ddd6fe00575b3dbbb1","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-253/cell.json"
"254","24604869","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","8","Americans","0","0","151,119","87,157","3002200008","0","candidate","candidate_win","20060","5","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","59e96042f0f6a7f499162db64f303e6a58628146bda40a8ae83c6f9808e16218","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-254/cell.json"
"255","24604870","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","9","Americans","0","0","87,157","39,82","3002200009","0","candidate","candidate_win","7489","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9e2f21c7610498d8b79b603108a48b438f27d7ffeea9bf52751bc482fea58577","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-255/cell.json"
"256","24604871","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","12","Americans","0","1","39,82","88,34","3002200012","0","candidate","candidate_win","7180","7","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","55fffefa69e23fb7935ba03759004919e0b16f2d28ee0ff6068c4b1429c5dd44","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-256/cell.json"
"257","24604874","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","16","Americans","0","1","88,34","151,119","3002200016","0","candidate","candidate_win","19299","14","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","fa5a576c2c33637538e2b406f8c443fecba1c4316957baf085fd36a3a074cb64","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-257/cell.json"
"258","24604875","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","20","Americans","0","1","151,119","87,157","3002200020","0","candidate","candidate_win","20684","5","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","6be514b564469d3d7f51ac77e45bb0bd8077063788fbd551450dbcf9e9ec914c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-258/cell.json"
"259","24604883","hfo-corners","cd_chrono_heckcorners.map","3aa63da555db30d0d97d9319057650c440ebf57f655c8c001705e312768e628a","21","Americans","0","1","87,157","39,82","3002200021","0","candidate","candidate_win","7384","6","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","ea0a6592567bd589b6b65506542a2029584a04f7f3b03de53f6842418d24de60","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-259/cell.json"
