"caseIndex","caseId","blockIndex","cohort","mapId","countryOrdinal","country","candidateStartOrdinal","opponentStartOrdinal","candidateStart","opponentStart","candidateSlot","repeatIndex","pairIndex","pairId","requestedEngineSeed","observedCandidateStart","observedOpponentStart","updates","selectorJobId","cellSha256"
"94","fresh-dual-v1-0094","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","0","7","47","central:hfo-le:1:0:7","3765000047","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"95","fresh-dual-v1-0095","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","1","7","47","central:hfo-le:1:0:7","3765000047","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"96","fresh-dual-v1-0096","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","0","8","48","central:hfo-le:1:0:8","3765000048","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"97","fresh-dual-v1-0097","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","1","8","48","central:hfo-le:1:0:8","3765000048","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"98","fresh-dual-v1-0098","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","0","9","49","central:hfo-le:1:0:9","3765000049","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"99","fresh-dual-v1-0099","0","central","hfo-le","1","Alliance","0","2","39,82","151,119","1","9","49","central:hfo-le:1:0:9","3765000049","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"100","fresh-dual-v1-0100","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","0","50","central:hfo-le:1:1:0","3765000050","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"101","fresh-dual-v1-0101","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","0","50","central:hfo-le:1:1:0","3765000050","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"102","fresh-dual-v1-0102","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","1","51","central:hfo-le:1:1:1","3765000051","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"103","fresh-dual-v1-0103","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","1","51","central:hfo-le:1:1:1","3765000051","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"104","fresh-dual-v1-0104","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","2","52","central:hfo-le:1:1:2","3765000052","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"105","fresh-dual-v1-0105","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","2","52","central:hfo-le:1:1:2","3765000052","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"106","fresh-dual-v1-0106","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","3","53","central:hfo-le:1:1:3","3765000053","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"107","fresh-dual-v1-0107","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","3","53","central:hfo-le:1:1:3","3765000053","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"108","fresh-dual-v1-0108","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","4","54","central:hfo-le:1:1:4","3765000054","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"109","fresh-dual-v1-0109","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","4","54","central:hfo-le:1:1:4","3765000054","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"110","fresh-dual-v1-0110","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","5","55","central:hfo-le:1:1:5","3765000055","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"111","fresh-dual-v1-0111","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","5","55","central:hfo-le:1:1:5","3765000055","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"112","fresh-dual-v1-0112","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","6","56","central:hfo-le:1:1:6","3765000056","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"113","fresh-dual-v1-0113","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","6","56","central:hfo-le:1:1:6","3765000056","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"114","fresh-dual-v1-0114","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","7","57","central:hfo-le:1:1:7","3765000057","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"115","fresh-dual-v1-0115","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","7","57","central:hfo-le:1:1:7","3765000057","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"116","fresh-dual-v1-0116","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","8","58","central:hfo-le:1:1:8","3765000058","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"117","fresh-dual-v1-0117","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","8","58","central:hfo-le:1:1:8","3765000058","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"118","fresh-dual-v1-0118","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","0","9","59","central:hfo-le:1:1:9","3765000059","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"119","fresh-dual-v1-0119","0","central","hfo-le","1","Alliance","1","3","88,34","88,157","1","9","59","central:hfo-le:1:1:9","3765000059","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"120","fresh-dual-v1-0120","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","0","60","central:hfo-le:1:2:0","3765000060","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"121","fresh-dual-v1-0121","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","0","60","central:hfo-le:1:2:0","3765000060","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"122","fresh-dual-v1-0122","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","1","61","central:hfo-le:1:2:1","3765000061","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"123","fresh-dual-v1-0123","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","1","61","central:hfo-le:1:2:1","3765000061","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"124","fresh-dual-v1-0124","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","2","62","central:hfo-le:1:2:2","3765000062","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"125","fresh-dual-v1-0125","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","2","62","central:hfo-le:1:2:2","3765000062","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"126","fresh-dual-v1-0126","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","3","63","central:hfo-le:1:2:3","3765000063","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"127","fresh-dual-v1-0127","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","3","63","central:hfo-le:1:2:3","3765000063","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"128","fresh-dual-v1-0128","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","4","64","central:hfo-le:1:2:4","3765000064","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"129","fresh-dual-v1-0129","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","4","64","central:hfo-le:1:2:4","3765000064","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"130","fresh-dual-v1-0130","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","5","65","central:hfo-le:1:2:5","3765000065","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"131","fresh-dual-v1-0131","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","5","65","central:hfo-le:1:2:5","3765000065","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"132","fresh-dual-v1-0132","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","6","66","central:hfo-le:1:2:6","3765000066","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"133","fresh-dual-v1-0133","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","6","66","central:hfo-le:1:2:6","3765000066","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"134","fresh-dual-v1-0134","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","7","67","central:hfo-le:1:2:7","3765000067","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"135","fresh-dual-v1-0135","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","7","67","central:hfo-le:1:2:7","3765000067","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"136","fresh-dual-v1-0136","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","8","68","central:hfo-le:1:2:8","3765000068","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"137","fresh-dual-v1-0137","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","8","68","central:hfo-le:1:2:8","3765000068","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"138","fresh-dual-v1-0138","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","0","9","69","central:hfo-le:1:2:9","3765000069","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"139","fresh-dual-v1-0139","0","central","hfo-le","1","Alliance","2","0","151,119","39,82","1","9","69","central:hfo-le:1:2:9","3765000069","151,119","39,82","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"140","fresh-dual-v1-0140","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","0","70","central:hfo-le:1:3:0","3765000070","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"141","fresh-dual-v1-0141","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","0","70","central:hfo-le:1:3:0","3765000070","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"142","fresh-dual-v1-0142","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","1","71","central:hfo-le:1:3:1","3765000071","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"143","fresh-dual-v1-0143","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","1","71","central:hfo-le:1:3:1","3765000071","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"144","fresh-dual-v1-0144","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","2","72","central:hfo-le:1:3:2","3765000072","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"145","fresh-dual-v1-0145","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","2","72","central:hfo-le:1:3:2","3765000072","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"146","fresh-dual-v1-0146","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","3","73","central:hfo-le:1:3:3","3765000073","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"147","fresh-dual-v1-0147","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","3","73","central:hfo-le:1:3:3","3765000073","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"148","fresh-dual-v1-0148","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","4","74","central:hfo-le:1:3:4","3765000074","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"149","fresh-dual-v1-0149","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","4","74","central:hfo-le:1:3:4","3765000074","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"150","fresh-dual-v1-0150","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","5","75","central:hfo-le:1:3:5","3765000075","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"151","fresh-dual-v1-0151","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","5","75","central:hfo-le:1:3:5","3765000075","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"152","fresh-dual-v1-0152","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","6","76","central:hfo-le:1:3:6","3765000076","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"153","fresh-dual-v1-0153","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","6","76","central:hfo-le:1:3:6","3765000076","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"154","fresh-dual-v1-0154","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","7","77","central:hfo-le:1:3:7","3765000077","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"155","fresh-dual-v1-0155","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","7","77","central:hfo-le:1:3:7","3765000077","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"156","fresh-dual-v1-0156","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","8","78","central:hfo-le:1:3:8","3765000078","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"157","fresh-dual-v1-0157","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","8","78","central:hfo-le:1:3:8","3765000078","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"158","fresh-dual-v1-0158","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","0","9","79","central:hfo-le:1:3:9","3765000079","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"159","fresh-dual-v1-0159","0","central","hfo-le","1","Alliance","3","1","88,157","88,34","1","9","79","central:hfo-le:1:3:9","3765000079","88,157","88,34","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"160","fresh-dual-v1-0160","0","central","hfo-le","2","French","0","2","39,82","151,119","0","0","80","central:hfo-le:2:0:0","3765000080","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"161","fresh-dual-v1-0161","0","central","hfo-le","2","French","0","2","39,82","151,119","1","0","80","central:hfo-le:2:0:0","3765000080","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"162","fresh-dual-v1-0162","0","central","hfo-le","2","French","0","2","39,82","151,119","0","1","81","central:hfo-le:2:0:1","3765000081","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"163","fresh-dual-v1-0163","0","central","hfo-le","2","French","0","2","39,82","151,119","1","1","81","central:hfo-le:2:0:1","3765000081","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"164","fresh-dual-v1-0164","0","central","hfo-le","2","French","0","2","39,82","151,119","0","2","82","central:hfo-le:2:0:2","3765000082","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"165","fresh-dual-v1-0165","0","central","hfo-le","2","French","0","2","39,82","151,119","1","2","82","central:hfo-le:2:0:2","3765000082","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"166","fresh-dual-v1-0166","0","central","hfo-le","2","French","0","2","39,82","151,119","0","3","83","central:hfo-le:2:0:3","3765000083","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"167","fresh-dual-v1-0167","0","central","hfo-le","2","French","0","2","39,82","151,119","1","3","83","central:hfo-le:2:0:3","3765000083","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"168","fresh-dual-v1-0168","0","central","hfo-le","2","French","0","2","39,82","151,119","0","4","84","central:hfo-le:2:0:4","3765000084","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"169","fresh-dual-v1-0169","0","central","hfo-le","2","French","0","2","39,82","151,119","1","4","84","central:hfo-le:2:0:4","3765000084","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"170","fresh-dual-v1-0170","0","central","hfo-le","2","French","0","2","39,82","151,119","0","5","85","central:hfo-le:2:0:5","3765000085","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"171","fresh-dual-v1-0171","0","central","hfo-le","2","French","0","2","39,82","151,119","1","5","85","central:hfo-le:2:0:5","3765000085","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"172","fresh-dual-v1-0172","0","central","hfo-le","2","French","0","2","39,82","151,119","0","6","86","central:hfo-le:2:0:6","3765000086","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"173","fresh-dual-v1-0173","0","central","hfo-le","2","French","0","2","39,82","151,119","1","6","86","central:hfo-le:2:0:6","3765000086","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"174","fresh-dual-v1-0174","0","central","hfo-le","2","French","0","2","39,82","151,119","0","7","87","central:hfo-le:2:0:7","3765000087","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"175","fresh-dual-v1-0175","0","central","hfo-le","2","French","0","2","39,82","151,119","1","7","87","central:hfo-le:2:0:7","3765000087","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"176","fresh-dual-v1-0176","0","central","hfo-le","2","French","0","2","39,82","151,119","0","8","88","central:hfo-le:2:0:8","3765000088","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"177","fresh-dual-v1-0177","0","central","hfo-le","2","French","0","2","39,82","151,119","1","8","88","central:hfo-le:2:0:8","3765000088","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"178","fresh-dual-v1-0178","0","central","hfo-le","2","French","0","2","39,82","151,119","0","9","89","central:hfo-le:2:0:9","3765000089","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"179","fresh-dual-v1-0179","0","central","hfo-le","2","French","0","2","39,82","151,119","1","9","89","central:hfo-le:2:0:9","3765000089","39,82","151,119","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"180","fresh-dual-v1-0180","0","central","hfo-le","2","French","1","3","88,34","88,157","0","0","90","central:hfo-le:2:1:0","3765000090","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"181","fresh-dual-v1-0181","0","central","hfo-le","2","French","1","3","88,34","88,157","1","0","90","central:hfo-le:2:1:0","3765000090","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"182","fresh-dual-v1-0182","0","central","hfo-le","2","French","1","3","88,34","88,157","0","1","91","central:hfo-le:2:1:1","3765000091","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"183","fresh-dual-v1-0183","0","central","hfo-le","2","French","1","3","88,34","88,157","1","1","91","central:hfo-le:2:1:1","3765000091","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"184","fresh-dual-v1-0184","0","central","hfo-le","2","French","1","3","88,34","88,157","0","2","92","central:hfo-le:2:1:2","3765000092","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"185","fresh-dual-v1-0185","0","central","hfo-le","2","French","1","3","88,34","88,157","1","2","92","central:hfo-le:2:1:2","3765000092","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"186","fresh-dual-v1-0186","0","central","hfo-le","2","French","1","3","88,34","88,157","0","3","93","central:hfo-le:2:1:3","3765000093","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
"187","fresh-dual-v1-0187","0","central","hfo-le","2","French","1","3","88,34","88,157","1","3","93","central:hfo-le:2:1:3","3765000093","88,34","88,157","0","24651417","9dc109b1e357269a6a40b1c07eabe230a2af97b70b54ba05bbfaff12f5dc9b29"
